sku,barcode,title,category,subcategory_one,subcategory_two,price,stock_qty,available_stock,created_at
"GB0042-SIL","8616500042","GIFT BAG CURLY PATTERN SILVER 23x18x10cm (8616500042)","Fashion & Accessories","Synthetic Bags","Handbags","13.5","0","-9","2026-06-29T20:02:06.225437+00:00"
"GB0043-SIL","8616500043","GIFT BAG CURLY PATTERN SILVER 32x26x12cm (8616500043)","Fashion & Accessories","Synthetic Bags","Handbags","18","0","-5","2026-06-29T20:02:06.71603+00:00"
"GB0016-NAT","8616500016","GIFT BAG NATURAL 20x9.5x28cm (8616500016)","Fashion & Accessories","Synthetic Bags","Handbags","8.5","28","-72","2026-06-29T20:02:07.506623+00:00"
"GB0014-NAT","8616500014","GIFT BAG NATURAL 23x10x18cm (8616500014)","Fashion & Accessories","Synthetic Bags","Handbags","8.5","618","518","2026-06-29T20:02:08.246074+00:00"
"GB0005-NAT","8616500005","GIFT BAG NATURAL 27x8x21cm (8616500005)","Fashion & Accessories","Synthetic Bags","Handbags","8.5","352","352","2026-06-29T20:02:08.507647+00:00"
"GB0017-NAT","8616500017","GIFT BAG NATURAL 28x10x33cm (8616500017)","Fashion & Accessories","Synthetic Bags","Handbags","11.5","35","35","2026-06-29T20:02:07.764319+00:00"
"GB0038-GOL","8616500228","GIFT BAG PLAIN GOLD 18x14x7cm (8616500228)","Fashion & Accessories","Synthetic Bags","Handbags","6","390","390","2026-06-29T20:02:04.080539+00:00"
"GB0039-GOL","8616500229","GIFT BAG PLAIN GOLD 23x18x10cm (8616500229)","Fashion & Accessories","Synthetic Bags","Handbags","8","462","462","2026-06-29T20:02:04.547826+00:00"
"GB0040-GOL","8616500230","GIFT BAG PLAIN GOLD 32x26x12cm (8616500230)","Fashion & Accessories","Synthetic Bags","Handbags","11.5","205","205","2026-06-29T20:02:05.010947+00:00"
"GB0038-SIL","8616500228","GIFT BAG PLAIN SILVER 18x14x7cm (8616500228)","Fashion & Accessories","Synthetic Bags","Handbags","6","390","390","2026-06-29T20:02:04.312744+00:00"
"GB0039-SIL","8616500229","GIFT BAG PLAIN SILVER 23x18x10cm (8616500229)","Fashion & Accessories","Synthetic Bags","Handbags","8","462","462","2026-06-29T20:02:04.784127+00:00"
"GB0040-SIL","8616500230","GIFT BAG PLAIN SILVER 32x26x12cm (8616500230)","Fashion & Accessories","Synthetic Bags","Handbags","11.5","205","205","2026-06-29T20:02:05.238015+00:00"
"GB0012-NAT","8616500012","GIFT BAG WINE NATURAL 11x9x35cm (8616500012)","Fashion & Accessories","Synthetic Bags","Handbags","8.5","416","406","2026-06-29T20:02:08.765677+00:00"
"BW-0013BLU","8623300013","GIRLS STRAW SLING BAG | BOW | BLUE | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:47.576658+00:00"
"BW-0013CAM","8623300013","GIRLS STRAW SLING BAG | BOW | CAMEL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:48.038299+00:00"
"BW-0013NAT","8623300013","GIRLS STRAW SLING BAG | BOW | NATURAL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:47.808137+00:00"
"BW-0013PNK","8623300013","GIRLS STRAW SLING BAG | BOW | PINK | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:47.322549+00:00"
"0013BLUC","8623300013","GIRLS STRAW SLING BAG | FLOWERS | BLUE | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:44.562836+00:00"
"0013BLUB","8623300013","GIRLS STRAW SLING BAG | FLOWERS | BLUE | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:45.488318+00:00"
"0013-CAMC","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CAMEL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:45.016073+00:00"
"0013CAMA","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CAMEL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:47.095937+00:00"
"0013CAMB","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CAMEL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:46.183045+00:00"
"0013CRMC","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CREAM | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:44.791123+00:00"
"0013CRMB","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CREAM | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:45.719587+00:00"
"0013CRMA","8623300013","GIRLS STRAW SLING BAG | FLOWERS | CREAM | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:46.643514+00:00"
"0013NATB","8623300013","GIRLS STRAW SLING BAG | FLOWERS | NATURAL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:45.954079+00:00"
"0013NATA","8623300013","GIRLS STRAW SLING BAG | FLOWERS | NATURAL | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:46.870411+00:00"
"0013PNKA","8623300013","GIRLS STRAW SLING BAG | FLOWERS | PINK | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:46.408232+00:00"
"0013PINKB","8623300013","GIRLS STRAW SLING BAG | FLOWERS | PINK | ±11×14×8cm (8623300013)","Fashion & Accessories","Synthetic Bags","Sling & Crossbody","55","47","46","2026-06-29T20:03:45.250664+00:00"
"7210-BLK","8621000001","HAT: BLACK PANAMA HAT | STRAW TYPE WITH BAND | SIZE 35cm x 29cm (8621000001)","Fashion & Accessories","Hats & Caps","Fedora","65","393","385","2026-06-29T19:58:05.6257+00:00"
"7210-CAM","8621000001","HAT: CAMEL PANAMA HAT | STRAW TYPE WITH BAND | SIZE 35cm x 29cm (8621000001)","Fashion & Accessories","Hats & Caps","Fedora","65","393","385","2026-06-29T19:58:05.874879+00:00"
"7210-GRY","8621000001","HAT: GREY PANAMA HAT | STRAW TYPE WITH BAND | SIZE 35cm x 29cm (8621000001)","Fashion & Accessories","Hats & Caps","Fedora","65","393","385","2026-06-29T19:58:06.111176+00:00"
"8611600064","8611600064","IRON ON PATCH | ELEPHANT- ±26×23cm (8611600064)","Fashion & Accessories","Iron-On Patch","","39.5","31","31","2026-06-29T20:03:42.002271+00:00"
"8611600015","8611600015","IRON ON PATCH | EVIL EYE | ±16×9cm (8611600015)","Fashion & Accessories","Iron-On Patch","","25","5","5","2026-06-29T20:03:36.916672+00:00"
"8611600157A","8611600157","IRON ON PATCH | EVIL EYE | ±6.5×10cm (8611600157)","Fashion & Accessories","Iron-On Patch","","25","1","1","2026-06-29T20:03:36.677057+00:00"
"8611600157B","8611600157","IRON ON PATCH | EVIL EYE | ±6.5×10cm (8611600157)","Fashion & Accessories","Iron-On Patch","","25","1","1","2026-06-29T20:03:36.44576+00:00"
"8611600059","8611600059","IRON ON PATCH | FLOWER | ±24cm (8611600059)","Fashion & Accessories","Iron-On Patch","","35","7","7","2026-06-29T20:03:39.496507+00:00"
"8611600080","8611600080","IRON ON PATCH | HAMSA -±16.5×23cm (8611600080)","Fashion & Accessories","Iron-On Patch","","39.5","12","12","2026-06-29T20:03:35.967393+00:00"
"8611600255","8611600255","IRON ON PATCH | HEEL | ±25×23cm (8611600255)","Fashion & Accessories","Iron-On Patch","","49.5","3","3","2026-06-29T20:03:38.051593+00:00"
"8611600277","8611600277","IRON ON PATCH | SEASHELL | ±12×11cm (8611600277)","Fashion & Accessories","Iron-On Patch","","19.5","12","12","2026-06-29T20:03:40.175598+00:00"
"8611600153","8611600153","IRON ON PATCH | STAR | ±20cm (8611600153)","Fashion & Accessories","Iron-On Patch","","29.5","18","18","2026-06-29T20:03:38.776024+00:00"
"8611600179","8611600179","IRON ON PATCH | WINGS | ±29×14cm (8611600179)","Fashion & Accessories","Iron-On Patch","","45","42","42","2026-06-29T20:03:40.860651+00:00"
"CPUR-0167C","8623100167","KIDS COIN PURSE | BABY DINOSAUR | PINK | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100167)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:56.477034+00:00"
"CPUR-0167B","8623100167","KIDS COIN PURSE | BABY DINOSAUR | PURPLE | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100167)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:56.710062+00:00"
"CPUR-0167D","8623100167","KIDS COIN PURSE | CAT | PINK | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100167)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:56.24688+00:00"
"CPUR-0167E","8623100167","KIDS COIN PURSE | DUCK | BLUE | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100167)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:56.01377+00:00"
"CPUR-0179E","8623100179","KIDS COIN PURSE | EIFFEL TOWER | BLUE AND WHITE| PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:53.043489+00:00"
"CPUR-0179B","8623100179","KIDS COIN PURSE | EIFFEL TOWER | MULTI COLOURED | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:53.723326+00:00"
"CPUR-0179C","8623100179","KIDS COIN PURSE | EIFFEL TOWER | MULTI COLOURED | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:53.495948+00:00"
"CPUR-0179D","8623100179","KIDS COIN PURSE | EIFFEL TOWER | PINK | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:53.266328+00:00"
"CPUR-0179A","8623100179","KIDS COIN PURSE | EIFFEL TOWER | PURPLE | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:53.951695+00:00"
"CPUR-0179F","8623100179","KIDS COIN PURSE | EIFFEL TOWER | WHITE | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100179)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","15","15","2026-06-29T20:03:52.819881+00:00"
"CPUR-0058","8623300058","KIDS COIN PURSE | LP PLAYER | PLASTIC PURSE WITH ZIP | ±7×3cm (8623300058)","Fashion & Accessories","Synthetic Bags","Small Accessories","14.5","38","38","2026-06-29T20:03:52.596397+00:00"
"CPUR-0178B","8623100178","KIDS COIN PURSE | OWLS | BLUE | PLASTIC PURSE WITH ZIP | ±7×3cm (8623100178)","Fashion & Accessories","Synthetic Bags","Small Accessories","9.5","3","3","2026-06-29T20:03:54.40843+00:00"
